,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
340,543135,"Eovaldi, Nathan",FC,Cutter,R,90.60493827160494,-2.4242222222222223,53.64288888888888,5.522098765432098,0.5751111111111111,10.103111111111112,196.72885572139305,2328.1741293532336,6.855802469135802,0.3551733333333333,0.32745098039215687
341,543135,"Eovaldi, Nathan",FF,4-Seam Fastball,R,95.16404230317275,-2.4645358401880144,53.63951821386604,5.406110458284371,-12.483243243243242,13.698613396004701,227.81420118343195,2169.705325443787,6.861222091656874,0.4222847682119205,0.3379237288135593
342,543135,"Eovaldi, Nathan",FS,Split-Finger,R,87.93940809968848,-2.412741433021807,53.62897196261682,5.57809968847352,-13.493644859813084,1.5370093457943925,237.7795275590551,1643.2110236220472,6.87196261682243,0.320948717948718,0.26954022988505744
343,543135,"Eovaldi, Nathan",SL,Slider,R,84.045,-2.3203,53.6016,5.6178,6.8424000000000005,1.224,122.0,2144.88,6.9,0.4289310344827586,0.37058823529411766
344,543243,"Gray, Sonny",CH,Changeup,R,87.84948453608247,-1.06340206185567,53.89752577319588,5.344896907216495,-13.54639175257732,5.675876288659794,229.2673796791444,1711.3582887700534,6.60721649484536,0.3217777777777778,0.32625000000000004
345,543243,"Gray, Sonny",CS,Slow Curve,R,73.325,-1.2525,54.1525,5.53,13.41,-14.700000000000001,30.0,2462.75,6.325,,
346,543243,"Gray, Sonny",CU,Curveball,R,79.57701612903226,-0.920625,54.072883064516134,5.563145161290323,12.949354838709677,-14.380645161290321,28.333333333333332,2645.0081799591003,6.427217741935484,0.3653837209302326,0.2961206896551724
347,543243,"Gray, Sonny",FC,Cutter,R,87.56269841269841,-0.9783333333333334,54.02518518518519,5.5262698412698406,5.355555555555555,0.7803174603174602,109.61827956989248,2710.1720430107525,6.475661375661376,0.3809230769230769,0.3057692307692308
348,543243,"Gray, Sonny",FF,4-Seam Fastball,R,92.89872611464968,-0.9184585987261147,53.97259872611465,5.523757961783439,0.45905732484076434,12.550777070063694,199.0,2534.1951219512193,6.529554140127388,0.3419192546583851,0.37702020202020203
349,543243,"Gray, Sonny",SI,Sinker,R,92.78750000000001,-0.8400892857142858,53.944531250000004,5.522723214285714,-10.670892857142857,9.5775,198.9819413092551,2441.4176072234764,6.554910714285714,0.3901034482758621,0.3676691729323308
350,543243,"Gray, Sonny",ST,Sweeper,R,84.32891156462586,-0.9494897959183672,54.057585034013606,5.5047789115646255,15.664897959183676,-6.2673469387755105,41.213058419243985,2706.3505154639174,6.441496598639455,0.3171555555555556,0.11142857142857142
351,543272,"Hand, Brad",FC,Cutter,L,86.4125,2.26,54.53125,6.36875,-2.9699999999999998,7.050000000000001,187.75,2303.125,5.9625,0.899,0.9
352,543272,"Hand, Brad",FF,4-Seam Fastball,L,92.55882352941177,2.5633529411764706,54.59038235294118,6.121441176470588,11.211529411764708,12.354352941176472,128.33235294117648,2308.1323529411766,5.910882352941177,0.3996923076923077,0.37531645569620253
353,543272,"Hand, Brad",SI,Sinker,L,92.60508474576271,2.492542372881356,54.53418079096045,6.202372881355932,15.642033898305083,8.530847457627118,131.72316384180792,2203.824858757062,5.964406779661017,0.4712571428571429,0.3829545454545455
354,543272,"Hand, Brad",ST,Sweeper,L,80.93527054108216,2.6345090180360717,54.82196392785571,6.08501002004008,-14.324248496993988,-0.05771543086172344,300.34939759036143,2395.6746987951806,5.679759519038075,0.3712876712328767,0.3233870967741936
